,County,Rural,Rehab_Count,EMS_COUNT,hospital_count,dropbox_247availability,dropbox_count,1yrlag,5yrlag,10yrlag,UR_1yrlag,UR_5yrlag,UR_10yrlag,CR_1yrlag,CR_5yrlag,CR_10yrlag,PR_1yrlag,PR_5yrlag,PR_10yrlag,BR_1yrlag,BR_5yrlag,BR_10yrlag,DR_1yrlag,DR_5yrlag,DR_10yrlag,CP_1yrlag,CP_5yrlag,CP_10yrlag,TP_1yrlag,TP_5yrlag,TP_10yrlag,ER_1yrlag,ER_5yrlag,ER_10yrlag,drug_ER_Visits_2017,teenage_pregnancy_2017,2017_children_poverty,2017_death_rate,2017_birth_rate,2017_prescription,2017_ODRate,2017ODabovenatavg
26,Chattooga,1,1.0,1.0,0.0,0,1,0.08595506014285714,0.08595506014285714,0.90042135525,0.03225806451612906,-0.3725490196078431,0.08474576271186436,0.17949801909090918,0.8921114056250001,44.410673735,0.05403348554033482,-0.13057124921531713,0.2533936651583711,0.023458362909421895,0.1111741954797274,-0.06174694191818943,0.07856472920444497,0.010908435181714365,0.11198482197220143,0.02131579875898658,0.08895756687898086,0.37876079032258064,-0.024099083946488273,0.11371898435114515,-0.38698660945378155,0.6903723582690372,17.52573529411765,15.521311475409838,0.005039,0.02917943739,0.341932676,0.01241176166,0.01256004509,1.385,0.0003078221371991096,True
27,Cherokee,0,3.0,2.0,1.0,0,4,0.05907162653061225,1.1622712375,1.2562830304347827,-0.08021035023809533,-0.4558990804225352,0.07308792472222204,0.12131403861003869,0.1315078025974027,1.8565934688524592,-0.03601847342857131,-0.12592348626943003,-0.1810836546116505,-0.03760183010529333,-0.12371042152617925,-0.3383260380581574,0.024086270486882326,0.12339981599816244,0.2756089046668184,-0.07058359771100263,-0.19109164393939393,0.4236787066666668,-0.20912637634615383,-0.47275091756410254,-0.7429660723125,0.6596947427925384,10.100189035916825,18.508305647840533,0.0058720000000000005,0.004112542843,0.106775903,0.0062865814910000005,0.01114233097,0.6747870686,0.00020956033471833206,True
28,Clarke,0,1.0,1.0,3.0,1,2,-0.044163985294117684,0.3541010208333333,1.7082020416666666,-0.08928571428571425,-0.41379310344827586,0.3076923076923076,-0.09744652593431485,-0.1512729312034079,-0.08815249702517165,-0.013154685581874373,-0.2640347155913978,-0.2203199346623272,0.01301669078878499,-0.05981555405038901,-0.22002789849870244,0.015363475900924375,0.1921228045023783,0.14946807142338128,0.036294911670777745,0.38265990189873417,0.5384525669014086,-0.04964457883720912,-0.4077495201449275,-0.5872193625252525,0.7011124121779859,19.865350089766608,35.778481012658226,0.011622,0.008173056622000002,0.436920529,0.006304726177,0.01131575084,0.9582268003,0.0001297587086119476,False
29,Clay,1,0.0,1.0,0.0,0,2,-0.48644882,0.0,-0.48644882,-0.04632809523809517,-0.19891559999999997,0.7881348214285717,0.0,-1.0,-1.0,-0.20854845102040812,-0.643555828125,-0.7025987277607362,-0.06355202716513393,-0.30728912004892944,-0.45115775175008344,0.012291894752928521,-0.04332301994529679,-0.030483769459819107,-0.018141862784941027,-0.014678357277882829,0.05513188056680165,-0.07981048317152097,0.1419219305220884,0.06096477873134322,0.0,0.0,0.0,0.0,0.02843385607,0.521235149,0.01161646437,0.009517995792999999,0.387811259,0.0001706746582082067,True
30,Clayton,0,3.0,4.0,5.0,0,0,0.053674847307692244,-0.05532599896551729,0.5219747794444444,-0.025475461969696894,-0.46401150408333325,0.12839683350877204,0.08081757156767282,0.13613065097236438,-0.58766729346211,-0.07512419080717503,-0.24312915431192675,-0.27249627707231056,-0.01978019422859748,-0.10741007106791875,-0.2568350714658247,0.04043480706675747,0.19523497381106703,0.2584889650110208,0.021585044499556044,-0.09848937560975601,0.7942687184466019,-0.12545932587412584,-0.41561067102803734,-0.6198804972644376,0.7353091466530405,13.829694323144107,23.60869565217391,0.003396,0.01250593164,0.369619356,0.006306247002,0.01409457351,0.41249461089999995,9.656484119866551e-05,False
31,Clinch,1,0.0,1.0,1.0,0,1,-0.804310521,0.0,-0.804310521,0.062135268709677394,-0.3211094158762886,0.24249786150943395,-0.4861266671428571,-0.7547422729545455,-0.5308113047826086,0.020773230106100705,0.07494834567039102,0.13269023620309042,0.030390350278866985,0.05449603331824259,-0.05827403759328047,-0.07755935947898546,-0.16532116544721623,-0.23629174771912553,0.016568343832494885,0.061938244274809325,0.29207965944272474,-0.12081220714285722,-0.7075703669546436,-0.753827418,0.7770189516817481,0.0,0.0,0.010407999999999999,0.01353949201,0.41734173,0.007802472969,0.01517710739,1.5393260309999999,2.872716955372871e-05,False
32,Cobb,0,4.0,3.0,4.0,0,5,0.11035302661290329,0.5825721298850576,2.1291767113636366,-0.018998800217391285,-0.4139473351948052,0.12815137975,-0.21050024628252795,-0.3447730543771694,1.0669141970802918,-0.020328802120717717,-0.177344596849315,-0.23595617773536884,-0.027725060874411678,-0.060054012618666226,-0.23497094172791266,0.03182656474486796,0.1898663644796058,0.2765688174594593,-0.0014418620028375567,-0.16696311616161613,0.3409862032520325,-0.10615017676923064,-0.39478918218749987,-0.6754176619553072,0.6976974498638278,13.746236559139785,17.994459833795013,0.006857,0.005810023851000001,0.164941303,0.006196669365,0.012690646449999999,0.6005384443,0.0001819492253859857,True
33,Coffee,0,1.0,1.0,1.0,0,1,0.023851541857142777,0.7917401982499999,0.4333921585999999,-0.016949152542373013,-0.4912280701754386,-0.016949152542373013,0.12472084097421192,0.1344727557803467,0.291209123355263,0.005555510932105738,-0.012065868852459097,-0.03763464867841402,-0.017053759662210656,-0.039954297979183956,-0.2771129590371511,0.026748345382136357,0.11750502377123506,0.1278750004158858,-0.03894855899820676,-0.15226991644204851,0.0483595366666667,-0.11494210000000009,-0.32950159090909104,-0.6206894714285716,0.026237489856640483,5.3023255813953485,5.271074380165289,0.0037939999999999996,0.019913802749999997,0.314507861,0.009446518936,0.01315421243,1.747655478,0.00016637486903136372,True
34,Colquitt,0,1.0,1.0,2.0,0,1,-1.0,-1.0,-1.0,-0.03773584905660381,-0.4204545454545455,0.1333333333333333,-0.2564523659292035,-0.4845344622699386,-0.25314770977777773,-0.00047010245040831196,0.07612703793969866,0.03704252082324468,-0.0182895375322344,-0.1514254427065709,-0.25759324289118096,-0.006463090955463387,-0.011507733130217657,-0.0498661018336925,-0.0013864280921979137,-0.07007403926701572,0.1385631955128205,-0.08966725324675348,-0.2408416444043322,-0.6310756763157896,0.6277118889210298,22.64285714285714,19.76383763837638,0.005627,0.021028686449999997,0.355231717,0.009841623822,0.01337383681,0.8565971222000001,0.0,False
35,Columbia,0,1.0,0.0,0.0,1,3,-0.1066779136363636,0.40379185000000006,2.275514316666667,-0.02127659574468087,-0.3428571428571429,0.2105263157894737,-0.05330074506802728,-0.14095808348765437,0.6420624244837757,-0.040678789629629744,-0.1662551712446353,-0.19974234768280125,0.013093100736265045,-0.09623912910868561,-0.1465823446418379,0.009778643257384858,0.05779856258649942,0.06247855500257673,-0.024689869840358713,-0.07265461475409836,0.3468587738095237,-0.20543201736111108,-0.31894172916666674,-0.5565201957364341,0.05687753917585593,4.217765042979943,10.036363636363635,0.001821,0.005720889475,0.113136137,0.006283190267999999,0.01188480913,0.7770501804,0.00012984749233233857,False
36,Cook,1,1.0,1.0,1.0,1,1,0.0,0.31351370599999995,0.0,-0.09300647870370375,-0.4844457878947368,-0.12539910446428557,-0.3618289833333333,-0.5090992179487179,-0.33982308620689655,0.0016136225165566086,-0.12575920809248523,0.12988857950907173,0.013319177448807184,0.0611096623487763,-0.2751317469667054,0.012109262063013345,0.33181612400094906,0.11258464752004621,0.0059545854340548165,-0.0019971243093923285,0.14691124126984134,-0.0719692020833334,-0.5104892494505495,-0.7162708388535032,0.5012801776447109,5.3632941539763115,3.466397678147269,0.0037607068450000005,0.013363643489999999,0.361277041,0.01241054216,0.01301706289,1.0587055990000003,0.00015307105502293465,False
37,Coweta,0,1.0,1.0,1.0,1,1,-0.11033978529411768,-0.05473602187500004,0.2603519708333333,-0.05090876179999995,-0.4068179761249999,0.1863640477500001,0.08073671894093698,0.09410665773195888,0.15608219825708072,-0.010670148339483347,-0.14886225460317457,-0.15600716747114374,0.0050462918278875255,-0.007592907621530004,-0.1852213256162093,0.01692001752437156,0.15954457741479203,0.05776447368731237,0.03464645654077703,-0.07052274736842101,0.34809677862595423,-0.14373394639534884,-0.45045611485074627,-0.6622069696788991,0.6948356807511736,9.917338709677418,12.048192771084336,0.005415,0.007363888061,0.176600678,0.007236514952,0.01211229229,0.8043251694,0.00010580947577733488,False
38,Crawford,1,1.0,0.0,0.0,1,1,-0.498952085,-0.24842812749999998,-0.24842812749999998,-0.11585992322033897,-0.4677115864285714,0.10987796872340434,-0.21352211029411763,-0.6286076631944444,0.1626194891304348,0.21994091181818162,0.0,0.0,0.07641135913994658,-0.2331868890938587,-0.2819395989823094,0.03198555406961383,0.06461272569533587,0.36811830245568833,-0.04470993697838057,-0.07840044918032787,0.06877514448669195,-0.1848501834355829,-0.613751685755814,-0.3761999056338028,0.6745071684587813,14.703781512605042,18.26546391752577,0.007475,0.01328694201,0.281087863,0.009680210591,0.008791294810000001,0.013419350029999999,0.00012211054680700008,False
39,Crisp,1,0.0,1.0,1.0,0,1,-0.330353141,-0.7767843803333333,-0.7767843803333333,-0.11475409836065562,-0.568,-0.06896551724137914,-0.0349645474299066,-0.15361644733606564,0.29478110877742936,-0.011707204011461393,-0.012838621064682263,-0.10131791089108914,-0.01388566239532753,0.019560594798709224,-0.2782215525950058,-0.09875170414845291,0.09976627667705729,-0.10104688111701263,-0.00114617922728099,-0.09020008285163769,0.1716778089330027,-0.2517664604790419,-0.570601370790378,-0.779231446819788,0.6551064338674959,19.412979351032448,19.0,0.00692,0.01249550011,0.47218615700000005,0.01056080819,0.012637220449999998,1.724570929,2.943502676923077e-05,False
40,Dade,1,1.0,1.0,1.0,0,1,0.0,-0.611636521,0.0,-0.061926599607843094,-0.37050337605263156,0.13908912904761894,-1.0,-1.0,-1.0,-0.17845232883845139,-0.45400247941437444,-0.41507680066539926,0.01194929753745413,-0.19921142429621083,-0.08753993650390651,0.02876056535545284,0.22455120579304835,0.23056564390360748,0.01378218946618396,0.03383410185185174,0.32921527380952376,0.01541385213675219,-0.2928367815476192,-0.36806691117021284,0.12887117926829267,1.767797110631229,0.0,0.0008331069302999999,0.01188034207,0.223308166,0.011536672290000001,0.00991404161,0.6153392057,7.179839490810256e-05,False
41,Dawson,1,0.0,1.0,0.0,0,1,0.19393167159999986,-0.005056940333333444,0.9898861193333331,0.04255319148936174,-0.4302325581395348,0.3243243243243242,0.06199951000000003,0.353528787254902,1.1571865046875,-0.10689999410029491,-0.28804020693709576,-0.21053219817470667,-0.09031785864802455,-0.005935294048343123,-0.2182476144321258,0.03837221950842044,0.10639158293711772,0.10732525237280124,-0.04623683641780651,-0.1912976930693069,0.15040750704225356,-0.08099168111111107,-0.23258068216494834,-0.633302099359606,0.36206329420765043,10.647550600000002,18.173660218461542,0.006231439571000001,0.007443967383,0.163357866,0.008686340377,0.009900509857,1.211043608,0.0002491683601223954,True
42,DeKalb,0,8.0,3.0,9.0,0,2,0.02631578947368421,0.56,0.813953488372093,-0.06821247970149247,-0.38188352613861376,0.040496064333333505,1.0078825344262294,0.5635851225531915,0.6330777946666667,-0.03898788336052197,-0.20445587103308566,-0.09438827440430429,-0.0033743200998406905,-0.03688269399742217,-0.17884759357255964,0.020617287137458622,0.09183157145945157,0.24437142117483188,-0.0052119944517614565,-0.24626412595419858,0.20047902127659578,0.03826466818181825,-0.3245697588709678,-0.5259244345283018,0.4975096508460584,15.644338917431192,10.233640507739938,0.003628465884,0.02512600497,0.39495759799999997,0.01254865066,0.012954934310000001,1.178200855,0.0029253279702200533,True
43,Decatur,1,1.0,1.0,1.0,0,6,-0.03808153399999995,0.0,0.44287769900000007,-0.15388028907407422,-0.5139312298936171,-0.0481153252083334,-0.0714964956304619,-0.2943725740037951,-0.22067973419490045,-0.03589952594235039,-0.11981920283400811,-0.14743271803921573,-0.007076257832210623,-0.04971128103976817,-0.07662696456341213,0.01633382358655132,0.08585554631385854,0.16573611219994908,-0.02537672284032249,-0.1458591415662651,0.33133692488262917,-0.03179953495934961,-0.29113894523809536,-0.5669503374545455,0.6856321839080461,23.44166666666667,28.330000000000002,0.0058660000000000006,0.01190886572,0.283574765,0.006409528084,0.01486676957,0.4348093138,3.871455986353001e-06,False
44,Dodge,1,1.0,1.0,1.0,0,1,-0.2313703615,-0.2313703615,-0.3850962892,0.0,-0.3565217391304347,0.48000000000000015,-0.30275477326086964,-0.548263655915493,0.03462194935483861,-0.0654218340494092,-0.1936123517145505,-0.05629905368763563,-0.03663241663712439,-0.12008763214018464,-0.2986903121071009,0.011999998437748197,0.03215186099253691,0.10430073735279538,0.010857078215388455,0.07235817728531875,0.3034387272727275,0.027510279999999804,-0.529281939790576,-0.551585289276808,0.5956814149295772,4.494344348205625,11.026898138004244,0.005664669022999999,0.0179814299,0.38712130200000006,0.01153053636,0.009953201509,0.8700922725,0.00014789852866957842,False
