,County,Rural,Rehab_Count,EMS_COUNT,hospital_count,dropbox_247availability,dropbox_count,1yrlag,5yrlag,10yrlag,UR_1yrlag,UR_5yrlag,UR_10yrlag,CR_1yrlag,CR_5yrlag,CR_10yrlag,PR_1yrlag,PR_5yrlag,PR_10yrlag,BR_1yrlag,BR_5yrlag,BR_10yrlag,DR_1yrlag,DR_5yrlag,DR_10yrlag,CP_1yrlag,CP_5yrlag,CP_10yrlag,TP_1yrlag,TP_5yrlag,TP_10yrlag,ER_1yrlag,ER_5yrlag,ER_10yrlag,drug_ER_Visits_2016,teenage_pregnancy_2016,2015_children_poverty,2016_death_rate,2016_birth_rate,2016_prescription,2016_ODRate,2016ODabovenatavg
36,Cook,1,1.0,1.0,1.0,1,1,-1.0,-1.0,0.0,-0.194029850746,-0.522123893805,0.0,-0.189189189189,-0.333333333333,-0.615384615385,0.0134228187919,-0.0399636693915,0.253855278766,0.0367538248798,-0.0728140051866,-0.269935949851,0.00856891234284,0.178397521644,0.132428896127,0.0593471810089,-0.0245901639344,0.235294117647,-0.394957983193,-0.439688715953,-0.694267515924,2.06234718826,3.28938356164,1.97505938242,0.002505,0.0144,0.357,0.01226205769,0.0128459652,1.057,0.0,False
37,Coweta,0,1.0,1.0,1.0,1,1,0.307692307692,0.214285714286,0.888888888889,-0.0566037735849,-0.450549450549,0.162790697674,-0.163543441227,0.155294117647,0.0581896551724,0.0012315270936,-0.151356993737,-0.0298329355609,0.00507188604499,-0.0492891986865,-0.204299446975,-0.0112833082357,0.04639757982,0.0153879426198,-0.046511627907,-0.0295857988166,0.355371900826,-0.180952380952,-0.465838509317,-0.648979591837,2.27692307692,7.80165289256,12.9519650655,0.003195,0.0086,0.164,0.007116110242,0.01205147702,0.813,0.000120974054623,False
38,Crawford,1,1.0,0.0,0.0,1,1,0.0,-0.5,0.5,-0.0634920634921,-0.453703703704,0.11320754717,0.307692307692,-0.5,0.789473684211,0.222222222222,0.0,0.0,-0.212084285146,-0.247363300036,-0.308690913032,0.0422887871424,0.208416087857,0.460528818155,-0.0677419354839,-0.0302013422819,0.290178571429,0.347107438017,-0.231132075472,0.00617283950617,2.0722642808,7.01436265709,6.22330097087,0.004464,0.0163,0.289,0.009380180326,0.008167225973,0.011,0.000243466969648,True
39,Crisp,1,0.0,1.0,1.0,0,1,0.0,0.0,-0.5,-0.102941176471,-0.561151079137,0.051724137931,-0.0294784580499,0.222857142857,0.209039548023,-0.0229563269877,-0.10650281618,0.0562953995157,-0.0742355310338,-0.106540168399,-0.206984363431,0.296336756364,0.0957704931112,-0.108127096734,0.0326797385621,0.0,0.0846681922197,-0.326612903226,-0.583541147132,-0.657786885246,1.89944521498,11.4065281899,6.82958801498,0.004181,0.0167,0.474,0.01171797854,0.01281516754,1.745,4.40121473527e-05,False
40,Dade,1,1.0,1.0,1.0,0,1,-1.0,-1.0,-1.0,-0.0727272727273,-0.3625,0.243902439024,-0.148148148148,-0.557692307692,-0.616666666667,-0.100840336134,-0.287345385347,0.157650695518,-0.0458802653494,0.0986843694103,0.0145276178583,-0.00335033867251,0.310752156088,0.0645095863009,0.0139534883721,-0.0224215246637,0.345679012346,-0.342696629213,-0.346368715084,-0.518518518519,0.5,1.45182724252,0.0,0.000738,0.0117,0.218,0.01121414708,0.009796974645,0.749,0.0,False
41,Dawson,1,0.0,1.0,0.0,0,1,-0.285714285714,1.5,0.0,-0.078431372549,-0.534653465347,0.236842105263,-0.0579710144928,-0.0909090909091,0.382978723404,-0.0929765886288,-0.115459882583,-0.021645021645,0.151926781248,-0.00355669437238,-0.220653871846,-0.0538345341751,0.107810499404,0.299427427163,-0.010989010989,-0.170506912442,0.184210526316,-0.319327731092,-0.484076433121,-0.173469387755,2.04796802132,19.5156950673,14.775862069,0.004575,0.0081,0.18,0.008365343577,0.01088348271,1.356,0.000211828503643,True
42,DeKalb,0,8.0,3.0,9.0,0,2,0.0,0.357142857143,0.948717948718,-0.0147058823529,-0.441666666667,0.0634920634921,-0.672629695886,-0.107317073171,0.14375,-0.0207667731629,-0.0598159509202,0.168732125834,0.0348106175003,-0.0306986208586,-0.119784626485,0.042828560743,0.0896534551502,0.150659299941,-0.0172413793103,0.0283505154639,0.1875,-0.26443768997,-0.262195121951,-0.498964803313,0.936850519584,10.1658986175,10.2175925926,0.002423,0.0242,0.399,0.01229515786,0.01299879641,1.226,0.00283349489225,True
43,Decatur,1,1.0,1.0,1.0,0,6,0.0,0.0,2.0,-0.1,-0.485714285714,-0.0357142857143,-0.280323450135,-0.302872062663,0.394660475914,-0.0174291938998,-0.119140625,-0.0131291028446,-0.0086035937544,-0.0571530882363,-0.0499054149313,0.00595536845042,0.0411286676905,0.168596587283,-0.160606060606,0.0452830188679,0.214912280702,-0.0390625,-0.362694300518,-0.523255813953,2.18098720293,12.59375,17.5106382979,0.00348,0.0123,0.277,0.006306518523,0.0149727204,0.451,4.05229623366e-06,False
44,Dodge,1,1.0,1.0,1.0,0,1,0.0,1.0,1.0,-0.119047619048,-0.39837398374,0.541666666667,0.0952380952381,0.0337078651685,0.508196721311,-0.0392156862745,0.00648648648649,-0.120868744098,-0.0563435363235,-0.110611481518,-0.244554036521,0.0406678757192,0.00484108891964,0.0482305795484,0.0325203252033,0.144144144144,0.205696202532,-0.435483870968,-0.451410658307,-0.45987654321,2.52882703777,4.97643097643,4.31437125749,0.00355,0.0175,0.381,0.01139381065,0.01033167576,0.931,0.00019452414531,True
45,Dooly,1,0.0,1.0,0.0,0,1,0.0,0.0,-0.5,-0.226666666667,-0.557251908397,-0.0645161290323,2.125,2.125,0.923076923077,0.0,0.0,0.0,-0.0754788968543,-0.243277972303,-0.51991620315,-0.0713808422877,0.0164295877435,-0.125499707595,0.149367088608,0.300859598854,0.538983050847,0.742574257426,-0.364620938628,-0.505617977528,0.0,0.0,2.70509977827,0.001671,0.0176,0.454,0.007946254425,0.006790435599,0.006,7.26585773451e-05,False
46,Dougherty,0,1.0,1.0,2.0,0,2,0.8,0.5,0.8,-0.103896103896,-0.434426229508,0.131147540984,0.153677277717,-0.169169960474,0.850352112676,-0.048644338118,-0.0606299212598,0.021404109589,-0.00232350790978,-0.177280565466,-0.215915385499,0.0138462890839,0.305374952781,0.145621832657,-0.111814345992,-0.144308943089,0.264264264264,-0.0289855072464,-0.428977272727,-0.562091503268,1.85533707865,9.165,4.47978436658,0.002033,0.0201,0.421,0.0104702222,0.01361459873,1.193,9.99811146783e-05,False
